model_id,provider,task_id,mode,sample_index,individual_valid,family_valid,validations_match,individual_passed_rule_count,family_passed_rule_count,individual_error_count,family_error_count,warning_count,individual_errors,family_errors,warnings
small_qwen25_coder_1_5b,ollama,tritonbench_t_132,baseline,1,False,False,True,6,3,3,5,2,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,"Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store | Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear | Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
small_qwen25_coder_1_5b,ollama,tritonbench_t_133,baseline,1,False,False,True,6,3,3,6,4,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.program_id | Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker | Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker
small_qwen25_coder_1_5b,ollama,tritonbench_t_134,baseline,1,False,False,True,5,3,4,5,2,"Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit | Missing semantic evidence; expected one of: linear, solve","Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store | Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear | Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
small_qwen25_coder_1_5b,ollama,tritonbench_t_135,baseline,1,False,False,True,8,4,1,5,0,Missing required term: import triton.language as tl,Missing family evidence; expected one of: tl.program_id | Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,
small_qwen25_coder_1_5b,ollama,tritonbench_t_136,baseline,1,False,False,True,7,4,2,5,0,"Missing required term: import triton.language as tl | Missing semantic evidence; expected one of: tl.load, tl.store, torch.",Missing family evidence; expected one of: tl.program_id | Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,
small_qwen25_coder_1_5b,ollama,tritonbench_t_137,baseline,1,False,False,True,6,4,3,3,4,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker | Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker
small_qwen25_coder_1_5b,ollama,tritonbench_t_138,baseline,1,False,False,True,6,3,3,4,4,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,"Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store | Missing family evidence; expected one of: argmax, max, tl.sum, tl.max, tl.min",Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker | Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker
small_qwen25_coder_1_5b,ollama,tritonbench_t_139,baseline,1,False,False,True,6,3,3,5,2,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,"Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store | Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear | Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
small_qwen25_coder_1_5b,ollama,tritonbench_t_140,baseline,1,False,False,True,6,5,3,3,4,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,"Missing family evidence; expected one of: grid | Missing family evidence; expected one of: mode, bilinear, nearest, index, fill, repeat, tile | Missing family evidence; expected one of: torch.nn.functional.grid_sample, @triton.jit, tl.load, tl.store",Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker | Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker
small_qwen25_coder_1_5b,ollama,tritonbench_t_141,baseline,1,False,False,True,6,3,3,5,2,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,"Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store | Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear | Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
small_qwen25_coder_1_5b,ollama,tritonbench_t_142,baseline,1,False,False,True,4,2,5,6,2,Missing expected wrapper: A | Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit | Missing semantic evidence; expected one of: linear,"Missing expected wrapper: A | Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store | Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear | Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
small_qwen25_coder_1_5b,ollama,tritonbench_t_143,baseline,1,False,False,True,6,3,3,6,2,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.program_id | Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
small_qwen25_coder_1_5b,ollama,tritonbench_t_144,baseline,1,False,False,True,6,3,3,6,2,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.program_id | Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
small_qwen25_coder_1_5b,ollama,tritonbench_t_145,baseline,1,False,False,True,7,5,2,3,0,Missing required term: import triton | Missing required term: import triton.language as tl,"Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store | Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
small_qwen25_coder_1_5b,ollama,tritonbench_t_146,baseline,1,False,False,True,6,3,3,6,2,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.program_id | Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
small_qwen25_coder_1_5b,ollama,tritonbench_t_147,baseline,1,False,False,True,6,4,3,4,2,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,"Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store | Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
small_qwen25_coder_1_5b,ollama,tritonbench_t_148,baseline,1,False,False,True,7,5,2,2,0,Missing required term: import triton | Missing required term: import triton.language as tl,Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,
small_qwen25_coder_1_5b,ollama,tritonbench_t_149,baseline,1,False,False,True,6,3,3,6,2,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.program_id | Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
small_qwen25_coder_1_5b,ollama,tritonbench_t_150,baseline,1,False,False,True,8,4,1,5,0,Missing required term: import triton.language as tl,Missing family evidence; expected one of: tl.program_id | Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,
small_qwen25_coder_1_5b,ollama,tritonbench_t_151,baseline,1,False,False,True,6,3,3,6,2,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.program_id | Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
small_qwen25_coder_1_5b,ollama,tritonbench_t_152,baseline,1,False,False,True,6,4,3,4,4,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,"Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store | Missing family evidence; expected one of: sigmoid, tl.exp, exp",Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker | Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker
small_qwen25_coder_1_5b,ollama,tritonbench_t_153,baseline,1,False,False,True,8,4,1,5,0,Missing required term: import triton.language as tl,Missing family evidence; expected one of: tl.program_id | Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,
small_qwen25_coder_1_5b,ollama,tritonbench_t_154,baseline,1,False,False,True,5,3,4,4,2,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit | Missing semantic evidence; expected one of: mean,"Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store | Missing family evidence; expected one of: argmax, max, tl.sum, tl.max, tl.min",Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
small_qwen25_coder_1_5b,ollama,tritonbench_t_155,baseline,1,False,False,True,5,2,4,7,2,Missing expected wrapper: quantize_dynamic | Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,Missing expected wrapper: quantize_dynamic | Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.program_id | Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
small_qwen25_coder_1_5b,ollama,tritonbench_t_156,baseline,1,False,False,True,6,4,3,4,4,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,"Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store | Missing family evidence; expected one of: sigmoid, tl.exp, exp",Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker | Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker
small_qwen25_coder_1_5b,ollama,tritonbench_t_157,baseline,1,False,False,True,7,5,0,1,4,,"Missing family evidence; expected one of: torch.linalg, solve, lu, triangular",Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker | Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker
small_qwen25_coder_1_5b,ollama,tritonbench_t_158,baseline,1,False,False,True,6,3,3,6,2,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.program_id | Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
small_qwen25_coder_1_5b,ollama,tritonbench_t_159,baseline,1,False,False,True,6,4,3,3,4,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker | Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker
small_qwen25_coder_1_5b,ollama,tritonbench_t_160,baseline,1,False,False,True,6,5,1,1,2,Missing expected wrapper: cholesky,Missing expected wrapper: cholesky,Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
small_qwen25_coder_1_5b,ollama,tritonbench_t_161,baseline,1,False,False,True,6,6,3,2,4,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,"Missing family evidence; expected one of: grid | Missing family evidence; expected one of: torch.nn.functional.grid_sample, @triton.jit, tl.load, tl.store",Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker | Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker
small_qwen25_coder_1_5b,ollama,tritonbench_t_162,baseline,1,False,False,True,6,4,3,4,4,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,"Missing family evidence; expected one of: grid | Missing family evidence; expected one of: mode, bilinear, nearest, index, fill, repeat, tile | Missing family evidence; expected one of: padding_mode, align_corners, dim, dims, value | Missing family evidence; expected one of: torch.nn.functional.grid_sample, @triton.jit, tl.load, tl.store",Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker | Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker
small_qwen25_coder_1_5b,ollama,tritonbench_t_163,baseline,1,False,False,True,6,3,3,6,2,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.program_id | Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
small_qwen25_coder_1_5b,ollama,tritonbench_t_164,baseline,1,False,False,True,7,4,2,5,2,Missing required term: import triton | Missing required term: import triton.language as tl,Missing family evidence; expected one of: tl.program_id | Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,Candidate contains TODO/pass marker | Candidate contains TODO/pass marker
small_qwen25_coder_1_5b,ollama,tritonbench_t_165,baseline,1,False,False,True,6,4,3,3,4,Missing required term: import triton | Missing required term: import triton.language as tl | Missing required term: @triton.jit,Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store,Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker | Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate contains TODO/pass marker
small_qwen25_coder_1_5b,ollama,tritonbench_t_166,baseline,1,False,False,True,6,5,1,1,0,Missing expected wrapper: fftn,Missing expected wrapper: fftn,
frontier_openai,openai,tritonbench_t_001,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_002,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_003,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_004,baseline,1,False,False,True,7,6,2,2,0,Missing expected wrapper: solve_multiple_lu | Missing semantic evidence; expected one of: solve_multiple_lu,"Missing expected wrapper: solve_multiple_lu | Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_005,baseline,1,False,False,True,8,8,1,1,0,Missing expected wrapper: tanh,Missing expected wrapper: tanh,
frontier_openai,openai,tritonbench_t_006,baseline,1,False,False,True,7,6,2,2,0,"Missing expected wrapper: relu_sqrt | Missing semantic evidence; expected one of: tl.dot, matmul, bmm, linear, torch.","Missing expected wrapper: relu_sqrt | Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear",
frontier_openai,openai,tritonbench_t_007,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_008,baseline,1,False,False,True,8,6,1,1,0,Missing expected wrapper: sigmoid_argmax,Missing expected wrapper: sigmoid_argmax,
frontier_openai,openai,tritonbench_t_009,baseline,1,False,False,True,8,8,1,1,0,Missing expected wrapper: sub,Missing expected wrapper: sub,
frontier_openai,openai,tritonbench_t_010,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_011,baseline,1,False,False,True,6,5,1,1,2,Missing expected wrapper: svd,Missing expected wrapper: svd,Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
frontier_openai,openai,tritonbench_t_012,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_013,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_014,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_015,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_016,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_017,baseline,1,False,False,True,8,7,1,1,0,Missing expected wrapper: fused_silu_layer_norm_conv2d,Missing expected wrapper: fused_silu_layer_norm_conv2d,
frontier_openai,openai,tritonbench_t_018,baseline,1,False,False,True,8,5,1,3,0,Missing expected wrapper: fused_index_select_eq,Missing expected wrapper: fused_index_select_eq | Missing family evidence; expected one of: import torch | Missing family evidence; expected one of: grid,
frontier_openai,openai,tritonbench_t_019,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_020,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: padding_mode, align_corners, dim, dims, value",
frontier_openai,openai,tritonbench_t_021,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_022,baseline,1,False,False,True,7,6,2,1,0,"Missing expected wrapper: max | Missing semantic evidence; expected one of: tl.sum, tl.max, tl.min, argmax, argmin, torch.",Missing expected wrapper: max,
frontier_openai,openai,tritonbench_t_023,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_024,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear",
frontier_openai,openai,tritonbench_t_025,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_026,baseline,1,False,False,True,6,3,3,5,0,Missing expected wrapper: determinant_via_qr | Missing semantic evidence; expected one of: determinant_via_qr | Missing semantic evidence; expected one of: qr,"Missing expected wrapper: determinant_via_qr | Missing family evidence; expected one of: import torch | Missing family evidence; expected one of: grid | Missing family evidence; expected one of: mode, bilinear, nearest, index, fill, repeat, tile | Missing family evidence; expected one of: padding_mode, align_corners, dim, dims, value",
frontier_openai,openai,tritonbench_t_027,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_028,baseline,1,True,False,False,9,6,0,2,0,,"Missing family evidence; expected one of: mode, bilinear, nearest, index, fill, repeat, tile | Missing family evidence; expected one of: padding_mode, align_corners, dim, dims, value",
frontier_openai,openai,tritonbench_t_029,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_030,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_031,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_032,baseline,1,False,False,True,8,6,1,1,0,Missing expected wrapper: input,Missing expected wrapper: input,
frontier_openai,openai,tritonbench_t_033,baseline,1,False,False,True,9,4,0,3,2,,"Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store | Missing family evidence; expected one of: argmax, max, tl.sum, tl.max, tl.min",Candidate contains TODO/pass marker | Candidate contains TODO/pass marker
frontier_openai,openai,tritonbench_t_034,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_035,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_036,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_037,baseline,1,False,False,True,7,6,2,2,0,"Missing expected wrapper: add_gelu | Missing semantic evidence; expected one of: tl.dot, matmul, bmm, linear, torch.","Missing expected wrapper: add_gelu | Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear",
frontier_openai,openai,tritonbench_t_038,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_039,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_040,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_041,baseline,1,False,False,True,9,8,0,0,2,,,Candidate contains TODO/pass marker | Candidate contains TODO/pass marker
frontier_openai,openai,tritonbench_t_042,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_043,baseline,1,True,False,False,9,6,0,1,0,,"Missing family evidence; expected one of: argmax, max, tl.sum, tl.max, tl.min",
frontier_openai,openai,tritonbench_t_044,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_045,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_046,baseline,1,True,False,False,9,6,0,2,0,,"Missing family evidence; expected one of: import torch | Missing family evidence; expected one of: mode, bilinear, nearest, index, fill, repeat, tile",
frontier_openai,openai,tritonbench_t_047,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_048,baseline,1,False,False,True,7,5,2,3,0,"Missing expected wrapper: selu | Missing semantic evidence; expected one of: tl.dot, matmul, bmm, linear, torch.","Missing expected wrapper: selu | Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear | Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_049,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_050,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_051,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_052,baseline,1,False,False,True,8,6,1,3,0,Missing expected wrapper: cos_avg_pool1d,Missing expected wrapper: cos_avg_pool1d | Missing family evidence; expected one of: tl.arange | Missing family evidence; expected one of: mask,
frontier_openai,openai,tritonbench_t_053,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_054,baseline,1,False,False,True,7,6,2,2,0,"Missing expected wrapper: mul_relu | Missing semantic evidence; expected one of: tl.dot, matmul, bmm, linear, torch.","Missing expected wrapper: mul_relu | Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear",
frontier_openai,openai,tritonbench_t_055,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_056,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_057,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_058,baseline,1,False,False,True,8,8,1,1,0,Missing expected wrapper: chebyshev_polynomial_t,Missing expected wrapper: chebyshev_polynomial_t,
frontier_openai,openai,tritonbench_t_059,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_060,baseline,1,False,False,True,8,3,1,5,2,Missing required term: @triton.jit,"Missing family evidence; expected one of: @triton.jit | Missing family evidence; expected one of: tl.load | Missing family evidence; expected one of: tl.store | Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear | Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",Candidate may be a PyTorch fallback instead of a Triton implementation | Candidate may be a PyTorch fallback instead of a Triton implementation
frontier_openai,openai,tritonbench_t_061,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: padding_mode, align_corners, dim, dims, value",
frontier_openai,openai,tritonbench_t_062,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear",
frontier_openai,openai,tritonbench_t_063,baseline,1,False,False,True,7,6,2,2,0,"Missing expected wrapper: scaled_add_dot | Missing semantic evidence; expected one of: tl.dot, matmul, bmm, linear, torch.","Missing expected wrapper: scaled_add_dot | Missing family evidence; expected one of: gelu, relu, tanh, softmax, log_softmax, logsumexp, dropout",
frontier_openai,openai,tritonbench_t_064,baseline,1,True,True,True,9,9,0,0,0,,,
frontier_openai,openai,tritonbench_t_065,baseline,1,False,False,True,5,2,2,4,2,Missing expected wrapper: qr | Missing required term: import torch,"Missing expected wrapper: qr | Missing family evidence; expected one of: import torch | Missing family evidence; expected one of: torch.linalg, solve, lu, triangular | Missing family evidence; expected one of: return, out",Candidate contains TODO/pass marker | Candidate contains TODO/pass marker
frontier_openai,openai,tritonbench_t_066,baseline,1,False,False,True,4,3,3,3,0,"Missing expected wrapper: asin | Missing required term: import torch | Missing semantic evidence; expected one of: torch.linalg, solve, svd, qr, lu, return","Missing expected wrapper: asin | Missing family evidence; expected one of: import torch | Missing family evidence; expected one of: torch.linalg, solve, lu, triangular",
frontier_openai,openai,tritonbench_t_067,baseline,1,True,False,False,9,7,0,1,0,,"Missing family evidence; expected one of: tl.dot, bmm, matmul, dot, mv, linear",
frontier_openai,openai,tritonbench_t_068,baseline,1,True,False,False,9,6,0,1,0,,"Missing family evidence; expected one of: argmax, max, tl.sum, tl.max, tl.min",
frontier_openai,openai,tritonbench_t_069,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_070,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_071,baseline,1,True,True,True,9,7,0,0,0,,,
frontier_openai,openai,tritonbench_t_072,baseline,1,False,False,True,8,8,1,1,0,Missing expected wrapper: SGD,Missing expected wrapper: SGD,
frontier_openai,openai,tritonbench_t_073,baseline,1,True,True,True,9,8,0,0,0,,,
frontier_openai,openai,tritonbench_t_074,baseline,1,True,True,True,9,8,0,0,0,,,
